card_id,fact_id,admission_status
V1-CARD-0236,V1-FCT-0938,candidate_for_staging_review
V1-CARD-0236,V1-FCT-0939,candidate_for_staging_review
V1-CARD-0236,V1-FCT-0940,candidate_for_staging_review
V1-CARD-0237,V1-FCT-0941,candidate_for_staging_review
V1-CARD-0237,V1-FCT-0942,candidate_for_staging_review
V1-CARD-0237,V1-FCT-0943,candidate_for_staging_review
V1-CARD-0238,V1-FCT-0944,candidate_for_staging_review
V1-CARD-0238,V1-FCT-0945,candidate_for_staging_review
V1-CARD-0238,V1-FCT-0946,candidate_for_staging_review
V1-CARD-0239,V1-FCT-0947,candidate_for_staging_review
V1-CARD-0239,V1-FCT-0948,candidate_for_staging_review
V1-CARD-0239,V1-FCT-0949,candidate_for_staging_review
V1-CARD-0240,V1-FCT-0950,candidate_for_staging_review
V1-CARD-0240,V1-FCT-0951,candidate_for_staging_review
V1-CARD-0240,V1-FCT-0952,candidate_for_staging_review
V1-CARD-0241,V1-FCT-0953,candidate_for_staging_review
V1-CARD-0241,V1-FCT-0954,candidate_for_staging_review
V1-CARD-0241,V1-FCT-0955,candidate_for_staging_review
V1-CARD-0242,V1-FCT-0956,candidate_for_staging_review
V1-CARD-0242,V1-FCT-0957,candidate_for_staging_review
V1-CARD-0242,V1-FCT-0958,candidate_for_staging_review
V1-CARD-0243,V1-FCT-0959,candidate_for_staging_review
V1-CARD-0243,V1-FCT-0960,candidate_for_staging_review
V1-CARD-0243,V1-FCT-0961,candidate_for_staging_review
V1-CARD-0244,V1-FCT-0962,candidate_for_staging_review
V1-CARD-0244,V1-FCT-0963,candidate_for_staging_review
V1-CARD-0244,V1-FCT-0964,candidate_for_staging_review
V1-CARD-0244,V1-FCT-0965,candidate_for_staging_review
V1-CARD-0244,V1-FCT-0966,candidate_for_staging_review
V1-CARD-0245,V1-FCT-0967,candidate_for_staging_review
V1-CARD-0245,V1-FCT-0968,candidate_for_staging_review
V1-CARD-0245,V1-FCT-0969,candidate_for_staging_review
V1-CARD-0246,V1-FCT-0970,candidate_for_staging_review
V1-CARD-0246,V1-FCT-0971,candidate_for_staging_review
V1-CARD-0246,V1-FCT-0972,candidate_for_staging_review
V1-CARD-0247,V1-FCT-0973,candidate_for_staging_review
V1-CARD-0247,V1-FCT-0974,candidate_for_staging_review
V1-CARD-0247,V1-FCT-0975,candidate_for_staging_review
V1-CARD-0248,V1-FCT-0976,candidate_for_staging_review
V1-CARD-0248,V1-FCT-0977,candidate_for_staging_review
V1-CARD-0248,V1-FCT-0978,candidate_for_staging_review
V1-CARD-0248,V1-FCT-0979,candidate_for_staging_review
V1-CARD-0248,V1-FCT-0980,candidate_for_staging_review
V1-CARD-0249,V1-FCT-0981,candidate_for_staging_review
V1-CARD-0249,V1-FCT-0982,candidate_for_staging_review
V1-CARD-0249,V1-FCT-0983,candidate_for_staging_review
V1-CARD-0250,V1-FCT-0984,candidate_for_staging_review
V1-CARD-0250,V1-FCT-0985,candidate_for_staging_review
V1-CARD-0250,V1-FCT-0986,candidate_for_staging_review
V1-CARD-0251,V1-FCT-0987,candidate_for_staging_review
V1-CARD-0251,V1-FCT-0988,candidate_for_staging_review
V1-CARD-0251,V1-FCT-0989,candidate_for_staging_review
V1-CARD-0252,V1-FCT-0990,candidate_for_staging_review
V1-CARD-0252,V1-FCT-0991,candidate_for_staging_review
V1-CARD-0252,V1-FCT-0992,candidate_for_staging_review
V1-CARD-0252,V1-FCT-0993,candidate_for_staging_review
V1-CARD-0252,V1-FCT-0994,candidate_for_staging_review
V1-CARD-0253,V1-FCT-0995,candidate_for_staging_review
V1-CARD-0253,V1-FCT-0996,candidate_for_staging_review
V1-CARD-0253,V1-FCT-0997,candidate_for_staging_review
V1-CARD-0254,V1-FCT-0998,candidate_for_staging_review
V1-CARD-0254,V1-FCT-0999,candidate_for_staging_review
V1-CARD-0254,V1-FCT-1000,candidate_for_staging_review
V1-CARD-0255,V1-FCT-1001,candidate_for_staging_review
V1-CARD-0255,V1-FCT-1002,candidate_for_staging_review
V1-CARD-0255,V1-FCT-1003,candidate_for_staging_review
V1-CARD-0256,V1-FCT-1005,batch_retained_candidate
V1-CARD-0256,V1-FCT-1006,batch_retained_candidate
V1-CARD-0256,V1-FCT-1007,batch_retained_candidate
V1-CARD-0256,V1-FCT-1008,batch_retained_candidate
V1-CARD-0256,V1-FCT-1009,batch_retained_candidate
V1-CARD-0257,V1-FCT-1010,batch_retained_candidate
V1-CARD-0257,V1-FCT-1011,batch_retained_candidate
V1-CARD-0257,V1-FCT-1012,batch_retained_candidate
V1-CARD-0257,V1-FCT-1013,batch_retained_candidate
V1-CARD-0257,V1-FCT-1014,batch_retained_candidate
V1-CARD-0258,V1-FCT-1015,batch_retained_candidate
V1-CARD-0258,V1-FCT-1016,batch_retained_candidate
V1-CARD-0258,V1-FCT-1017,batch_retained_candidate
V1-CARD-0258,V1-FCT-1018,batch_retained_candidate
V1-CARD-0258,V1-FCT-1019,batch_retained_candidate
V1-CARD-0259,V1-FCT-1020,batch_retained_candidate
V1-CARD-0259,V1-FCT-1021,batch_retained_candidate
V1-CARD-0259,V1-FCT-1022,batch_retained_candidate
V1-CARD-0259,V1-FCT-1023,batch_retained_candidate
V1-CARD-0259,V1-FCT-1024,batch_retained_candidate
V1-CARD-0260,V1-FCT-1025,batch_retained_candidate
V1-CARD-0260,V1-FCT-1026,batch_retained_candidate
V1-CARD-0260,V1-FCT-1027,batch_retained_candidate
V1-CARD-0260,V1-FCT-1028,batch_retained_candidate
V1-CARD-0261,V1-FCT-1029,batch_retained_candidate
V1-CARD-0261,V1-FCT-1030,batch_retained_candidate
V1-CARD-0261,V1-FCT-1031,batch_retained_candidate
V1-CARD-0261,V1-FCT-1032,batch_retained_candidate
V1-CARD-0261,V1-FCT-1033,batch_retained_candidate
